cluster_id,kelas_sawah,varietas,date,sensor,evi,ndvi
-2063126117,sawah,Rojolele Srinuk,20070625,Landsat-7,0.18251867507812142,0.33662720295980575
-2063126117,sawah,Rojolele Srinuk,20070702,Landsat-7,0.3034864931958114,0.5395622596135472
-2063126117,sawah,Rojolele Srinuk,20070711,Landsat-7,0.25525296607224957,0.47322223296607685
-2063126117,sawah,Rojolele Srinuk,20070726,Landsat-5,0.16105403905862886,0.33697576300295184
-2063126117,sawah,Rojolele Srinuk,20070803,Landsat-7,0.12074547352467468,0.2569178727659101
-2063126117,sawah,Rojolele Srinuk,20070811,Landsat-5,0.24246595763641476,0.40068881267484546
-2063126117,sawah,Rojolele Srinuk,20070812,Landsat-7,0.20771834938551018,0.39767945541704464
-2063126117,sawah,Rojolele Srinuk,20070819,Landsat-7,0.20253310946257352,0.3980344175096559
-2063126117,sawah,Rojolele Srinuk,20070827,Landsat-5,0.3315756527608528,0.5847497045003061
-2063126117,sawah,Rojolele Srinuk,20070828,Landsat-7,0.3702857857330765,0.6136123064597874
-2063126117,sawah,Rojolele Srinuk,20070912,Landsat-5,0.5002900249740676,0.7027200475566947
-2063126117,sawah,Rojolele Srinuk,20070928,Landsat-5,0.6237676835489171,0.7466559613339104
-2063126117,sawah,Rojolele Srinuk,20071006,Landsat-7,0.5450455997214763,0.7619649981743257
-2063126117,sawah,Rojolele Srinuk,20071015,Landsat-7,0.5290268743942855,0.6337283182171346
-2063126117,sawah,Rojolele Srinuk,20071107,Landsat-7,0.3337086574816095,0.49117760427221774
-2063126117,sawah,Rojolele Srinuk,20071116,Landsat-7,0.2616781881085212,0.43857392803667417
-2063126117,sawah,Rojolele Srinuk,20071123,Landsat-7,0.23703960625799697,0.41721481070904615
-2063126117,sawah,Rojolele Srinuk,20080110,Landsat-7,0.19170266903154187,0.35870157099180466
-2063126117,sawah,Rojolele Srinuk,20080126,Landsat-7,0.4469591848270314,0.6691738627408003
-2063126117,sawah,Rojolele Srinuk,20080314,Landsat-7,0.4720430764122172,0.7395630073051638
-2063126117,sawah,Rojolele Srinuk,20080415,Landsat-7,0.30931099331841705,0.5340523023803448
-2063126117,sawah,Rojolele Srinuk,20080517,Landsat-7,0.17525372191000332,0.3697636015291156
-2063126117,sawah,Rojolele Srinuk,20080526,Landsat-7,0.2524372441058735,0.5093261672448927
-2063126117,sawah,Rojolele Srinuk,20080626,Landsat-5,0.4058585921496412,0.6771342719340656
-2063126117,sawah,Rojolele Srinuk,20080627,Landsat-7,0.46529930298054833,0.7398450696203134
-2063126117,sawah,Rojolele Srinuk,20080704,Landsat-7,0.48007585058592017,0.7422277380179528
-2063126117,sawah,Rojolele Srinuk,20080713,Landsat-7,0.5197791655551266,0.766599343295504
-2063126117,sawah,Rojolele Srinuk,20080720,Landsat-7,0.5115173526366141,0.7781232362362466
-2063126117,sawah,Rojolele Srinuk,20080728,Landsat-5,0.5298726256990596,0.699495645209036
-2063126117,sawah,Rojolele Srinuk,20080805,Landsat-7,0.47505210867326675,0.7212805953552602
-2063126117,sawah,Rojolele Srinuk,20080806,Landsat-5,0.49799456497541866,0.7078470427489875
-2063126117,sawah,Rojolele Srinuk,20080813,Landsat-5,0.43880300978739956,0.6365612633275237
-2063126117,sawah,Rojolele Srinuk,20080822,Landsat-5,0.438613197898252,0.6255781857995045
-2063126117,sawah,Rojolele Srinuk,20080915,Landsat-7,0.2580220103158135,0.4121058813207009
